Issue ID,Issue Summary,Issue Description,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71
MDL-61785,Allow admins to confirm which expired contexts should be deleted,"In MDL-59720 we introduced a scheduled task that iterates through expired contexts (expired according its retention period) At the moment we just delete them but ideally we would provide a report for admins so they can confirm which contexts should be deleted.



||User Story||Acceptance Criteria||

|As a privacy officer, I want to be able to view a report listing data which should no longer be held, so that I can select which data to remove to comply with the principle of ""Privacy by Design"".|* Moodle will provide a report listing all types of data which has passed its retention period, so that the Privacy Officer can review and choose which data areas are to be erased. 

* This report will highlight data areas (courses, plugins, etc) and will not include the actual data itself.

* Choosing to delete all selected data should queue the selected data for deletion.

* Scheduled task will run to look for queued jobs and will remove the relevant data (that which the Privacy Officer selected).

* Admin account and any associated data must be considered exempt from the deletion process (see next point).|",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61795,Implement core_privacy for block rss client,Implement the privacy provider for block_rss_client.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61798,tool_dataprivacy exports as wrong user,"The user preferences data in a data request export is not necessarily for the correct user, as the export_user_preferences() method makes no use of the passed userid.



To reproduce, on a server with the boost theme, where the administrator has marked at least one user tour as completed:

# Create a new user

# As admin, in tool_dataprivacy, create a data request for that user and follow the steps required to get the zip download

# Open the zip file and go to System\User preferences\tool_usertours.json

# You see data, which you shouldn't, and this is for the admin user



",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MDL-61799,Add sanity check when calling export_user_data,"We should check each that contextlist in the collection has the same userid as the logged in user.

We require that it be run as that user, but we don't enforce it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61801,Bug in unit test provider - customfiles/files confusion,"The phpunit provider testcase has a bug in its {{export_file}} function - it exports them to the customfiles instead.



Essentially this means that you can't fetch the files out for the purpose of Unit testing.

I'm writing unit tests which make use of this functionality in MDL-61309 for mod_forum.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MDL-61803,Missing string for cache definition in tool_policy causes unit test failure,"Missing string 'cachedef_toolpolicy' causes core_cache_administration_helper_testcase::test_get_summaries test to fail. See the following:

core_cache_administration_helper_testcase::test_get_summaries

Unexpected debugging() call detected.

Debugging: String does not exist. Please check your string definition for cachedef_toolpolicy/tool_policy

* line 10013 of /lib/moodlelib.php: call to debugging()

* line 623 of /cache/classes/definition.php: call to lang_string->__construct()

* line 823 of /cache/locallib.php: call to cache_definition->get_name()

* line 97 of /cache/tests/administration_helper_test.php: call to cache_administration_helper::get_definition_summaries()

* line ? of unknownfile: call to core_cache_administration_helper_testcase->test_get_summaries()

* line 1085 of /vendor/phpunit/phpunit/src/Framework/TestCase.php: call to ReflectionMethod->invokeArgs()

* line 936 of /vendor/phpunit/phpunit/src/Framework/TestCase.php: call to PHPUnit_Framework_TestCase->runTest()

* line 91 of /lib/phpunit/classes/advanced_testcase.php: call to PHPUnit_Framework_TestCase->runBare()

* line 701 of /vendor/phpunit/phpunit/src/Framework/TestResult.php: call to advanced_testcase->runBare()

* line 892 of /vendor/phpunit/phpunit/src/Framework/TestCase.php: call to PHPUnit_Framework_TestResult->run()

* line 753 of /vendor/phpunit/phpunit/src/Framework/TestSuite.php: call to PHPUnit_Framework_TestCase->run()

* line 753 of /vendor/phpunit/phpunit/src/Framework/TestSuite.php: call to PHPUnit_Framework_TestSuite->run()

* line 753 of /vendor/phpunit/phpunit/src/Framework/TestSuite.php: call to PHPUnit_Framework_TestSuite->run()

* line 465 of /vendor/phpunit/phpunit/src/TextUI/TestRunner.php: call to PHPUnit_Framework_TestSuite->run()

* line 185 of /vendor/phpunit/phpunit/src/TextUI/Command.php: call to PHPUnit_TextUI_TestRunner->doRun()

* line 115 of /vendor/phpunit/phpunit/src/TextUI/Command.php: call to PHPUnit_TextUI_Command->run()

* line 47 of /vendor/phpunit/phpunit/phpunit: call to PHPUnit_TextUI_Command::main()

",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61808,Implement provider for tool_monitor,Implement the core_privacy provider for tool_monitor.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61814,Implement the privacy provider for core_user.,Implement the core_privacy provider for core_user.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61815,Minor fixes to metadata types and addition of core method for retrieving the null provider reason.,"Both plugintype_link and subsystem_link metadata types have a method get_privacy_fields() which is type hinted to return an array, but return null. 

There was also no current way for the dataprivacy tool to get to the null provider reason, so a method needs to be created in core to get at that.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MDL-61817,Implement core_privacy for tinymce plugins,Probably all null providers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61818,Implement core_privacy for antivirus,"* antivirus_clamav - probably null_provider

* core_antivirus - probably null_provider?



I don't think that the core subsystem needs to pass any data...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61819,Implement core_privacy for a text editors,"# editor_textarea should be easy

# editor_tinymce... we'll see

# editor_atto - user preferences",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61829,Implement providers for block_community,Implement providers for block_community,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61830,Allow admins to confirm which expired contexts should be deleted: UI part,"Build the UI part of the deletion workflow for expired contexts:



||User Story||Acceptance Criteria||

|As a privacy officer, I want to be able to view a report listing data which should no longer be held, so that I can select which data to remove to comply with the principle of ""Privacy by Design"".|* Moodle will provide a report listing all types of data which has passed its retention period, so that the Privacy Officer can review and choose which data areas are to be erased. 

* This report will highlight data areas (courses, plugins, etc) and will not include the actual data itself.

* Choosing to delete all selected data should queue the selected data for deletion.

|",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61831,Honour 'protected' purposes during deletion requests,"Purposes have a 'protected' field which description states that *The retention of this data has a higher legal precedent over a user's request to be forgotten. This data will only be deleted after the retention period has expired*



Deletion requests should honour that protected field, skipping protected contexts.



Pasting a conversation from SAR team chat:



{code}

Andrew Nicols, [03.04.18 14:18]

It should be in here:

https://github.com/moodlehq/moodle-tool_dataprivacy/blob/master/classes/task/process_data_request_task.php#L108-L118



Andrew Nicols, [03.04.18 14:18]

Yes... but that's within the tool



Andrew Nicols, [03.04.18 14:18]

The API just deletes what it is told.



DavidMonllao, [03.04.18 14:18]

e.g. a user request to be forgotten is granted, we go through all the contexts where the user did something skipping the ones flagged as protected



Andrew Nicols, [03.04.18 14:19]

Yup



Andrew Nicols, [03.04.18 14:19]

That's where we should do it



DavidMonllao, [03.04.18 14:19]

it looks like it would be a good fit for get_contexts_for_userid



Andrew Nicols, [03.04.18 14:19]

Sorry, I thought that you'd done that part.



Andrew Nicols, [03.04.18 14:20]

My bad :)



DavidMonllao, [03.04.18 14:20]

np np



Andrew Nicols, [03.04.18 14:20]

How do you mean?



DavidMonllao, [03.04.18 14:20]

get_contexts_for_userid is only called for deletion requests is that right?



Andrew Nicols, [03.04.18 14:20]

No... it's called for export requests too



DavidMonllao, [03.04.18 14:20]

then maybe delete_user_data



Andrew Nicols, [03.04.18 14:20]

It is the duty of the tool, not the privacy API



Andrew Nicols, [03.04.18 14:21]

The privacy API just deletes what it is told. The tool is the only part aware of protected contexts, and it is the one responsible for calling the API with the correct data.



Andrew Nicols, [03.04.18 14:21]

It may be helpful if we add a function to the approved_contextlist class to remove_contexts(array $contextids)



Andrew Nicols, [03.04.18 14:22]

So that when we re-hydrate the contextlist on line https://github.com/moodlehq/moodle-tool_dataprivacy/blob/master/classes/task/process_data_request_task.php#L114, we can remove the ones which shoudl not be there



Andrew Nicols, [03.04.18 14:23]

$contextlist = new \core_privacy\local\request\approved_contextlist($foruser, $contextlist->get_component(), $contextlist->get_contextids());

$contextlist->remove_contexts($blacklistedids);

$approvedcollection->add_contextlist($contextlist);



Andrew Nicols, [03.04.18 14:25]

Alternatively, we'll do that when we fetch the contextlists into the approved contextlist.



Andrew Nicols, [03.04.18 14:25]

At the moment we're just fetching all contexts from get_contexts_for_userid and turning them into an apporved_contextlist.

There is a todo on line 109 to use the DB that Jake has been desigining.



Andrew Nicols, [03.04.18 14:26]

When we do that, we'll be able to link against the table for protected ones and just exclude them I presum.e

{code}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61836,Implement core_privacy for core_blog,See summary.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61838,Implement core_privacy for report progress,Implement the privacy provider for report progress.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61841,tool_policy: Not clear from UI that manager/parent can agree to the policies by clicking on red cross,"UI needs to be improved so it is more clear that red X is actually clickable



See mockups 

https://projects.invisionapp.com/share/WJFKUJA6BVD#/screens/279738984

https://projects.invisionapp.com/share/WJFKUJA6BVD#/screens/277570491

https://projects.invisionapp.com/share/WJFKUJA6BVD#/screens/277606661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61843,Implement core_privacy for report completion,Implement the privacy provider for report completion.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61844,When saving policy as active or creating new policy the current user is requested to accept policy,"During some policy editing actions manager is requested to accept new policies. During some other actions manager is not (even though active policies have changed). 



There are behat tests that have ""TODO"" with this MDL number to help investigate it, see https://github.com/moodlehq/moodle-tool_policy/pull/35



Interesting that behat test ""Edit active policy and save as new active version"" works for manager but some others don't.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61845,tool_policy: Add more behat tests,"The following behat tests are still absent:



Manage policies interface:

- Make sure that users are requested to agree to new policies or new policy versions on the next login

- Deleting and changing sort order of policies



Parent functionality:

- Make sure parent can accept new policies on behalf of their child



User agreements:

- Behat tests for filters",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61846,Implement core_privacy for dataformat plugins.,Implement core_privacy for dataformat plugins.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61848,Implement providers for auth_manual,Attempt to write auth_manual providers for the in-progress SAR API.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61849,Invalid null return in privacy types,"The privacy types plugintype_link, subsystem_link, user_preference return null for the get_privacy_fields() method which isn't allowed as the return type is ""array"". If they are ever called, they throw a TypeError.



To reproduce:

{code:java}

$a = new \core_privacy\local\metadata\types\user_preference('my name');

$a->get_privacy_fields();{code}

",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61850,core_tag: typo in privacy lang string,"The privacy API implementation for the tag component uses a language string which doesn't exist: ""privacy:metadata:tag:name""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61857,tool_policy: Do not display select column if there are no checkboxes,"h3. Steps to reproduce



# With the plugin installed using the default permissions

# Log in as Manager - so that you do not have the permission to accept policies on behalf of other users

# Go to the User agreements report



* Expected behaviour: As you can't mark policies as agreed, there is no point of showing the empty first column ""Select""

* Actual behaviour: Column heading is displayed, overlapping with the other heading.



!screenshot-1.png|thumbnail!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61858,Create unit test to check all components implement something,This has to wait until we finish all components and will block any new component from landing until it does implement this.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
MDL-61861,Create unit test to check all components,"Related to MDL-61858, but without the final bit failing components which do not implement at all.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61862,Implement core_privacy for mod_feedback,See summary.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61863,Implement providers for core_notes,Implement providers for core_notes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61864,Prepare tool_policy for integration in 3.5,"Prepare plugin tool_policy for integration in 3.5



*Removed files:

** README.md

** LICENSE.md

** .travis.yml

* version.php changed to look like a standard plugin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MDL-61866,tool_policy: thirdpartylibraries are defined incorrectly,"1. -Need to be two entries, one for JS file and another for styles.css- (edited: sorry, we don't need this)

2. Inside styles.css it should be clear which styles are from the library and which are additional

3. readme_moodle.txt is absent - it needs to explain where the library was imported from and how to upgrade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61867,Implement core_privacy for fileconverter_unoconv,Implement core_privacy for fileconverter_unoconv.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-61868,Implement Privacy API for tool_policy,Implement the privacy provider for tool_policy.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MDL-61872,tool_dataprivacy using non existing method,"The [moodle-tool_dataprivacy|https://github.com/moodlehq/moodle-tool_dataprivacy/] plugin created by MoodleHQ currently does not execute its process_data_request_task correctly.



If there are requests the tool will try to call the method: ""\core_privacy\manager::delete_user_data"" in line [117|https://github.com/moodlehq/moodle-tool_dataprivacy/blob/MOODLE_34_STABLE/classes/task/process_data_request_task.php#L117] but this method does not exist in the currently implemented privacy API. 



[delete_data_for_user|https://github.com/moodle/moodle/blob/MOODLE_34_STABLE/privacy/classes/manager.php#L233] would be the correct method to call i think, as they share the same method signature.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
